email_id,subject_label,predicate,object_label,evidence_sentence,subject_type,object_type,source_type
e479,draft of the scenario annotation addressing stakeholder engagement strategies for non-English-speaking press teams,worksOn,Dr. Michael Bradley,"Please review and suggest edits to tailor the example more closely to our annex’s existing style or to align with your own institutional experience (especially Ramesh, your insights on Indian press engagement would be helpful).",Task,Person,Qwen32b
e479,preparing a short cross-reference to the stakeholder engagement supplement in the legal exceptions appendix,worksOn,Sunita Sen,"Sunita, once this segment is confirmed, I suggest preparing a short cross-reference to the stakeholder engagement supplement in the legal exceptions appendix, as this will connect well with your updates for RTI and FERPA.",Task,Person,Qwen32b
e479,JCDL Submission,inVenue,JCDL,"Thank you, Michael, for your clear task allocations and for summarizing our next steps toward the camera-ready JCDL submission.",Paper,Conference,Qwen32b
e566,Dr. Ananya Chatterjee,worksOn,draft the participant feedback and resource assessment form,I will proceed to draft the participant feedback and resource assessment form by 16 May.,Person,Task,Qwen32b
e566,Dr. Ananya Chatterjee,worksOn,adapt the blurb for Oxford’s digital scholarship and computer science networks,please include me in the Google Drive folder for outreach materials so I can adapt the blurb for Oxford’s digital scholarship and computer science networks.,Person,Task,Qwen32b
e566,Dr. Ananya Chatterjee,worksOn,cross-post in relevant UK-based mailing lists and digital humanities forums,I am also happy to cross-post in relevant UK-based mailing lists and digital humanities forums.,Person,Task,Qwen32b
e566,draft the participant feedback and resource assessment form,uses,Likert-scale,The form will incorporate both quantitative (Likert-scale) and qualitative sections to support future reporting and improvement.,Task,Metric,Qwen32b
e566,draft the participant feedback and resource assessment form,uses,qualitative feedback,The form will incorporate both quantitative (Likert-scale) and qualitative sections to support future reporting and improvement.,Task,Metric,Qwen32b
e566,Dr. Ananya Chatterjee,worksOn,structured call for lightning talks,"particularly the extended breakout session, structured call for lightning talks, and the informal networking slot at the close.",Person,Method,Qwen32b
e566,Dr. Ananya Chatterjee,worksOn,informal networking slot,"particularly the extended breakout session, structured call for lightning talks, and the informal networking slot at the close.",Person,Method,Qwen32b
e566,Dr. Ananya Chatterjee,worksOn,ethical and hands-on engagement components,including ethical and hands-on engagement components not only aligns with current best practices in the digital humanities but will also elevate the value of our event for participants of diverse backgrounds.,Person,Method,Qwen32b
e218,JOCCH_MinorRevision_Merged_Draft_Feb2021_reviewed.docx,hasAuthor,Sunita Sen,"Many thanks, Ananya, for completing the manuscript consistency review and for your meticulous standardization of terminology, bibliographic details, and reviewer comment mapping.",Paper,Person,Qwen32b
e218,JOCCH_MinorRevision_Merged_Draft_Feb2021_reviewed.docx,hasAuthor,Dr. Ananya Chatterjee,"Many thanks, Ananya, for completing the manuscript consistency review and for your meticulous standardization of terminology, bibliographic details, and reviewer comment mapping.",Paper,Person,Qwen32b
e218,JOCCH_MinorRevision_Merged_Draft_Feb2021_reviewed.docx,hasAuthor,Dr. Michael Bradley,"Many thanks, Ananya, for completing the manuscript consistency review and for your meticulous standardization of terminology, bibliographic details, and reviewer comment mapping.",Paper,Person,Qwen32b
e218,JOCCH_MinorRevision_Merged_Draft_Feb2021_reviewed.docx,hasAuthor,Prof. Ramesh Bhatia,"Many thanks, Ananya, for completing the manuscript consistency review and for your meticulous standardization of terminology, bibliographic details, and reviewer comment mapping.",Paper,Person,Qwen32b
e218,FiguresTables_FinalPackage_Feb2021.pdf,hasAuthor,Sunita Sen,I have just uploaded the final PDF package containing all updated figures and tables (“FiguresTables_FinalPackage_Feb2021.pdf”) into the shared Drive.,Paper,Person,Qwen32b
e218,FiguresTables_FinalPackage_Feb2021.pdf,hasAuthor,Dr. Ananya Chatterjee,I have just uploaded the final PDF package containing all updated figures and tables (“FiguresTables_FinalPackage_Feb2021.pdf”) into the shared Drive.,Paper,Person,Qwen32b
e218,FiguresTables_FinalPackage_Feb2021.pdf,hasAuthor,Dr. Michael Bradley,I have just uploaded the final PDF package containing all updated figures and tables (“FiguresTables_FinalPackage_Feb2021.pdf”) into the shared Drive.,Paper,Person,Qwen32b
e218,FiguresTables_FinalPackage_Feb2021.pdf,hasAuthor,Prof. Ramesh Bhatia,I have just uploaded the final PDF package containing all updated figures and tables (“FiguresTables_FinalPackage_Feb2021.pdf”) into the shared Drive.,Paper,Person,Qwen32b
e218,IACS_ApprovalLetter.pdf,hasAuthor,Prof. Ramesh Bhatia,"Ramesh, could you verify that the revised author response now includes the citation for “IACS_ApprovalLetter.pdf” to satisfy Reviewer 3’s jurisdictional compliance concern?",Paper,Person,Qwen32b
e218,supplementary Jupyter notebook,hasAuthor,Dr. Michael Bradley,"Michael, the supplementary Jupyter notebook has passed my manual run-through with no errors.",Paper,Person,Qwen32b
e218,JOCCH_MinorRevision_Merged_Draft_Feb2021_reviewed.docx,inVenue,JOCCH,"If no major issues arise, we will proceed to formal submission to JOCCH on 15 February as planned.",Paper,Journal,Qwen32b
e218,Sunita Sen,worksOn,final proofreading,"I propose we each complete our proofreading tonight and compile any final corrections by 14 February, 18:00 GMT (23:30 IST, 10:00 PST)",Person,Task,Qwen32b
e218,Dr. Ananya Chatterjee,worksOn,final proofreading,"I propose we each complete our proofreading tonight and compile any final corrections by 14 February, 18:00 GMT (23:30 IST, 10:00 PST)",Person,Task,Qwen32b
e218,Dr. Michael Bradley,worksOn,final proofreading,"I propose we each complete our proofreading tonight and compile any final corrections by 14 February, 18:00 GMT (23:30 IST, 10:00 PST)",Person,Task,Qwen32b
e218,Prof. Ramesh Bhatia,worksOn,final proofreading,"I propose we each complete our proofreading tonight and compile any final corrections by 14 February, 18:00 GMT (23:30 IST, 10:00 PST)",Person,Task,Qwen32b
e218,Prof. Ramesh Bhatia,worksOn,verify citation for IACS_ApprovalLetter.pdf,"Ramesh, could you verify that the revised author response now includes the citation for “IACS_ApprovalLetter.pdf” to satisfy Reviewer 3’s jurisdictional compliance concern?",Person,Task,Qwen32b
e218,Dr. Michael Bradley,worksOn,manual run-through of supplementary Jupyter notebook,"Michael, the supplementary Jupyter notebook has passed my manual run-through with no errors.",Person,Task,Qwen32b
e218,Dr. Ananya Chatterjee,worksOn,clarify manuscript and supplementary cross-referencing,"Ananya, thank you for clarifying manuscript and supplementary cross-referencing;",Person,Task,Qwen32b
e218,Sunita Sen,worksOn,compile final corrections,"I propose we each complete our proofreading tonight and compile any final corrections by 14 February, 18:00 GMT (23:30 IST, 10:00 PST)",Person,Task,Qwen32b
e218,Dr. Ananya Chatterjee,worksOn,compile final corrections,"I propose we each complete our proofreading tonight and compile any final corrections by 14 February, 18:00 GMT (23:30 IST, 10:00 PST)",Person,Task,Qwen32b
e218,Dr. Michael Bradley,worksOn,compile final corrections,"I propose we each complete our proofreading tonight and compile any final corrections by 14 February, 18:00 GMT (23:30 IST, 10:00 PST)",Person,Task,Qwen32b
e488,JCDL2022_Press_Release_Draft_v1.docx,hasAuthor,Sunita Sen,Special thanks to Sunita for uploading both the IACS press office template and the excellent sample releases;,Paper,Person,Qwen32b
e488,JCDL2022_Press_Release_Draft_v1.docx,hasAuthor,Prof. Ramesh Bhatia,"Ramesh, your contextual statement on Indian RTI applications will fit well in the impact paragraph.",Paper,Person,Qwen32b
e488,JCDL2022_Press_Release_Draft_v1.docx,hasAuthor,Dr. Michael Bradley,"Michael, a brief note on the value of the Stanford repository for global archival research would be highly welcome.",Paper,Person,Qwen32b
e488,JCDL2022_Press_Release_Draft_v1.docx,hasAuthor,Dr. Ananya Chatterjee,Attached to this email (“JCDL2022_Press_Release_Draft_v1.docx” in the shared folder),Paper,Person,Qwen32b
e488,JCDL2022_Press_Release_Draft_v1.docx,inVenue,JCDL 2022,for the JCDL submission.,Paper,Conference,Qwen32b
e488,"multilingual, legally compliant NLP",usedFor,tailor the press release,"focusing on our core research contribution—methodologies for multilingual, legally compliant NLP on historical media datasets",Method,Task,Qwen32b
e488,historical media datasets,usedFor,tailor the press release,"focusing on our core research contribution—methodologies for multilingual, legally compliant NLP on historical media datasets",Dataset,Task,Qwen32b
e488,Sunita Sen,worksOn,tailor the press release,Special thanks to Sunita for uploading both the IACS press office template and the excellent sample releases;,Person,Task,Qwen32b
e488,Prof. Ramesh Bhatia,worksOn,tailor the press release,"Ramesh, your contextual statement on Indian RTI applications will fit well in the impact paragraph.",Person,Task,Qwen32b
e488,Dr. Michael Bradley,worksOn,tailor the press release,"Michael, a brief note on the value of the Stanford repository for global archival research would be highly welcome.",Person,Task,Qwen32b
e488,Dr. Ananya Chatterjee,worksOn,tailor the press release,Attached to this email (“JCDL2022_Press_Release_Draft_v1.docx” in the shared folder),Person,Task,Qwen32b
e488,Sunita Sen,worksOn,provide institutional quotes,"Sunita, I have adapted the standard IACS embargo and legal notice for review and approval before submission.",Person,Task,Qwen32b
e488,Prof. Ramesh Bhatia,worksOn,provide institutional quotes,[IACS Quote – Ramesh],Person,Task,Qwen32b
e488,Dr. Michael Bradley,worksOn,provide institutional quotes,[Stanford Quote – Michael],Person,Task,Qwen32b
e488,Sunita Sen,worksOn,review and provide feedback on the draft,Please review the draft and provide all tracked comments and suggestions in the Google Doc by 2 March.,Person,Task,Qwen32b
e488,Prof. Ramesh Bhatia,worksOn,review and provide feedback on the draft,"Ramesh, if you see any deviations from IACS protocol, let me know so we can make corrections before the final press office review.",Person,Task,Qwen32b
e488,Dr. Michael Bradley,worksOn,review and provide feedback on the draft,"Michael, feel free to suggest Stanford boilerplate language or point out any global audience clarifications that may strengthen our message.",Person,Task,Qwen32b
e436,Sunita Sen,worksOn,Outreach Draft 1,"Sunita, the accessible framing in your version admirably balances clarity with scientific integrity.",Person,Paper,Qwen32b
e436,Sunita Sen,worksOn,review and accept tracked changes,Please review and accept (or edit further) the tracked changes by 22 September,Person,Task,Qwen32b
e436,Sunita Sen,attends,"Approval of final outreach materials, monitoring embargo compliance, managing media queries, planning for follow-up communications",our 26 September call (15:30 IST / 11:00 BST),Person,Meeting,Qwen32b
e436,Prof. Ramesh Bhatia,worksOn,Outreach Draft 1,Thank you for your exemplary coordination and for uploading both outreach drafts well ahead of schedule.,Person,Paper,Qwen32b
e436,Prof. Ramesh Bhatia,worksOn,review and accept tracked changes,Please review and accept (or edit further) the tracked changes by 22 September,Person,Task,Qwen32b
e436,Prof. Ramesh Bhatia,attends,"Approval of final outreach materials, monitoring embargo compliance, managing media queries, planning for follow-up communications",our 26 September call (15:30 IST / 11:00 BST),Person,Meeting,Qwen32b
e436,Dr. Michael Bradley,worksOn,Outreach Draft 1,Thank you for your exemplary coordination and for uploading both outreach drafts well ahead of schedule.,Person,Paper,Qwen32b
e436,Dr. Michael Bradley,worksOn,review and accept tracked changes,Please review and accept (or edit further) the tracked changes by 22 September,Person,Task,Qwen32b
e436,Dr. Michael Bradley,attends,"Approval of final outreach materials, monitoring embargo compliance, managing media queries, planning for follow-up communications",our 26 September call (15:30 IST / 11:00 BST),Person,Meeting,Qwen32b
e436,Dr. Ananya Chatterjee,worksOn,Outreach Draft 1,Thank you for your exemplary coordination and for uploading both outreach drafts well ahead of schedule.,Person,Paper,Qwen32b
e436,Dr. Ananya Chatterjee,worksOn,review and accept tracked changes,Please review and accept (or edit further) the tracked changes by 22 September,Person,Task,Qwen32b
e436,Dr. Ananya Chatterjee,attends,"Approval of final outreach materials, monitoring embargo compliance, managing media queries, planning for follow-up communications",our 26 September call (15:30 IST / 11:00 BST),Person,Meeting,Qwen32b
e436,Outreach Draft 1,inVenue,JOCCH,"For our 26 September call (15:30 IST / 11:00 BST), our agenda will include: - Approval of final outreach materials and scheduling of release upon JOCCH’s next editorial update.",Paper,Journal,Qwen32b
e436,Outreach Draft 2,inVenue,JOCCH,"For our 26 September call (15:30 IST / 11:00 BST), our agenda will include: - Approval of final outreach materials and scheduling of release upon JOCCH’s next editorial update.",Paper,Journal,Qwen32b
e436,SUB-JOCCH-2022-0362,inVenue,JOCCH,Planning for follow-up communications pending reviewer decision on SUB-JOCCH-2022-0362.,SubmissionID,Journal,Qwen32b
e114,JOCCH Submission,hasAuthor,Dr. Ananya Chatterjee,Ananya will complete the accessibility audit of the final PDF using the latest ACM guidelines by 5 March,Paper,Person,Qwen32b
e114,JOCCH Submission,hasAuthor,Dr. Michael Bradley,Michael will perform a rapid crosscheck of the metadata alignment and provide a final supplementary material checklist by 6 March,Paper,Person,Qwen32b
e114,JOCCH Submission,hasAuthor,Sunita Sen,"Sunita, thank you for your meticulous updates to the .tex files",Paper,Person,Qwen32b
e114,JOCCH Submission,hasAuthor,Prof. Ramesh Bhatia,"I will finalize the author order, institutional affiliations, funding acknowledgments",Paper,Person,Qwen32b
e114,SUB-JOCCH-2019-0187,identifies,JOCCH Submission,SUB-JOCCH-2019-0187,SubmissionID,Paper,Qwen32b
e114,SUB-JOCCH-2019-0187,inVenue,JOCCH,camera-ready submission to JOCCH (SUB-JOCCH-2019-0187),SubmissionID,Journal,Qwen32b
e114,Dr. Ananya Chatterjee,worksOn,accessibility audit,Ananya will complete the accessibility audit of the final PDF using the latest ACM guidelines by 5 March,Person,Task,Qwen32b
e114,Dr. Michael Bradley,worksOn,metadata alignment check,Michael will perform a rapid crosscheck of the metadata alignment and provide a final supplementary material checklist by 6 March,Person,Task,Qwen32b
e114,Sunita Sen,worksOn,merge accessibility changes,"Sunita, thank you for your meticulous updates to the .tex files—once Ananya’s accessibility review is done, kindly ensure her changes are merged into our shared Overleaf project for final compilation",Person,Task,Qwen32b
e114,Prof. Ramesh Bhatia,worksOn,finalize author order and metadata,"I will finalize the author order, institutional affiliations, funding acknowledgments, and ensure consistency across the main manuscript and ScholarOne metadata, aiming for completion by 7 March",Person,Task,Qwen32b
e114,Prof. Ramesh Bhatia,worksOn,compile camera-ready submission,"We target compiling the entire camera-ready submission package—including source files, PDF, and all appendices/supplements—by 8 March",Person,Task,Qwen32b
e114,Prof. Ramesh Bhatia,worksOn,final group review,This would allow us two days for any final group review or emergency corrections before the official 10 March deadline,Person,Task,Qwen32b
e114,Prof. Ramesh Bhatia,worksOn,official submission,This would allow us two days for any final group review or emergency corrections before the official 10 March deadline,Person,Task,Qwen32b
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Prof. Ramesh Bhatia,"our reflection memo, titled “Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,” has been officially submitted to ACL for review.",Paper,Person,Qwen32b
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Sunita Sen,"our reflection memo, titled “Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,” has been officially submitted to ACL for review.",Paper,Person,Qwen32b
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Dr. Michael Bradley,"our reflection memo, titled “Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,” has been officially submitted to ACL for review.",Paper,Person,Qwen32b
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Ramesh Bhatia,"our reflection memo, titled “Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,” has been officially submitted to ACL for review.",Paper,Person,Qwen32b
e817,SUB-ACL-2023-0321,identifies,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,The attached confirmation from the ACL system indicates that our submission has been assigned Submission ID: SUB-ACL-2023-0321.,SubmissionID,Paper,Qwen32b
e817,SUB-ACL-2023-0321,inVenue,ACL,The attached confirmation from the ACL system indicates that our submission has been assigned Submission ID: SUB-ACL-2023-0321.,SubmissionID,Conference,Qwen32b
e292,Dr. Michael Bradley,worksOn,review of technical documentation,I have completed my review of the technical documentation,Person,Task,Qwen32b
e292,Dr. Michael Bradley,worksOn,correction of reference typo,"I have flagged one small reference typo in the annotated setup instructions, which I have already corrected",Person,Task,Qwen32b
e292,Dr. Michael Bradley,worksOn,final sync of GitHub repository,I will coordinate a final sync of the GitHub “histocrnlp-collab” repository at 14:00 UTC today,Person,Task,Qwen32b
e292,Dr. Michael Bradley,worksOn,public announcement,issue a public announcement on our usual channels once live,Person,Task,Qwen32b
e292,Dr. Michael Bradley,worksOn,discussion around primary publication target,"Looking forward, I would like us to begin the discussion around our primary publication target",Person,Task,Qwen32b
e292,Dr. Michael Bradley,worksOn,drafting a features matrix contrasting venue requirements and timelines,I am happy to take the lead on preparing this comparison next week,Person,Task,Qwen32b
e292,Dr. Michael Bradley,worksOn,ACM Journal on Computing and Cultural Heritage (JOCCH),there is a strong case for aiming for a full-length article in the ACM Journal on Computing and Cultural Heritage (JOCCH),Person,Journal,Qwen32b
e292,Dr. Michael Bradley,worksOn,ACL 2022,an initial system demonstration or resource paper for ACL 2022 could amplify visibility more quickly among the NLP community,Person,Conference,Qwen32b
e292,Dr. Michael Bradley,worksOn,knowledge base,Given the breadth and reusability of the knowledge base,Person,Dataset,Qwen32b
e292,Sunita Sen,worksOn,review of technical documentation,"Thank you, Sunita, for the meticulous summary and checklist",Person,Task,Qwen32b
e292,Sunita Sen,worksOn,final sync of GitHub repository,I support Sunita’s timeline for public release,Person,Task,Qwen32b
e292,Prof. Ramesh Bhatia,worksOn,review of technical documentation,per Ananya and Ramesh’s compliance input,Person,Task,Qwen32b
e292,Dr. Ananya Chatterjee,worksOn,review of technical documentation,per Ananya and Ramesh’s compliance input,Person,Task,Qwen32b
e195,Prof. Ramesh Bhatia,worksOn,revision meeting,I am pleased to confirm my availability for the revision meeting on 6 November,Person,Task,Qwen32b
e195,Dr. Ananya Chatterjee,worksOn,revision meeting,I am pleased to confirm my availability for the revision meeting on 6 November,Person,Task,Qwen32b
e195,Sunita Sen,worksOn,revision meeting,I am pleased to confirm my availability for the revision meeting on 6 November,Person,Task,Qwen32b
e195,Dr. Ananya Chatterjee,worksWith,named entity masking,data de-identification using named entity masking and character scrambling,Person,Method,Qwen32b
e195,Dr. Ananya Chatterjee,worksWith,character scrambling,data de-identification using named entity masking and character scrambling,Person,Method,Qwen32b
e195,Dr. Ananya Chatterjee,worksWith,dataset access audit function,followed by the dataset access audit function we integrated for compliance documentation,Person,Method,Qwen32b
e195,Sunita Sen,worksOn,expanding Section 4.2,your outlined plan for expanding Section 4.2 sounds excellent,Person,Task,Qwen32b
e195,Sunita Sen,worksOn,Response to Reviewers document,"Michael, I second your coordination on the “Response to Reviewers” document",Person,Task,Qwen32b
e195,Dr. Ananya Chatterjee,worksOn,graphical abstract sketches,"Ananya, I look forward to your graphical abstract sketches",Person,Task,Qwen32b
e195,Prof. Ramesh Bhatia,attends,revision meeting,I am pleased to confirm my availability for the revision meeting on 6 November,Person,Meeting,Qwen32b
e195,Dr. Ananya Chatterjee,attends,revision meeting,I am pleased to confirm my availability for the revision meeting on 6 November,Person,Meeting,Qwen32b
e195,Sunita Sen,attends,revision meeting,I am pleased to confirm my availability for the revision meeting on 6 November,Person,Meeting,Qwen32b
e311,Manuscript under review,hasAuthor,Sunita Sen,Thank you for your prompt updates on Overleaf and for the exemplary cross-institutional synthesis of compliance and evaluation protocols.,Paper,Person,Qwen32b
e311,Manuscript under review,hasAuthor,Ananya Chatterjee,Thank you for your prompt updates on Overleaf and for the exemplary cross-institutional synthesis of compliance and evaluation protocols.,Paper,Person,Qwen32b
e311,Manuscript under review,hasAuthor,Dr. Michael Bradley,Thank you for your prompt updates on Overleaf and for the exemplary cross-institutional synthesis of compliance and evaluation protocols.,Paper,Person,Qwen32b
e311,Manuscript under review,hasAuthor,Prof. Ramesh Bhatia,Thank you for your prompt updates on Overleaf and for the exemplary cross-institutional synthesis of compliance and evaluation protocols.,Paper,Person,Qwen32b
e311,Sunita Sen,worksOn,revised IACS embargo and release note,I have now completed my detailed review of the revised IACS embargo and release note within the Supplementary Materials/Compliance section.,Person,Task,Qwen32b
e311,Sunita Sen,worksOn,final integrated read-through,"Given the nearing 18 October internal review milestone, I support Sunita’s suggestion for a final integrated read-through once her ongoing edits to the Results and Acknowledgments are complete.",Person,Task,Qwen32b
e311,Sunita Sen,worksOn,ongoing edits to the Results and Acknowledgments,"Given the nearing 18 October internal review milestone, I support Sunita’s suggestion for a final integrated read-through once her ongoing edits to the Results and Acknowledgments are complete.",Person,Task,Qwen32b
e311,Dr. Michael Bradley,worksOn,coordinate a brief 30-minute Zoom session,"Michael, perhaps you could coordinate a brief 30-minute Zoom session on 19 October to review harmonized compliance language and resolve any lingering points ahead of formal manuscript circulation?",Person,Task,Qwen32b
e311,Sunita Sen,attends,review harmonized compliance language and resolve any lingering points,"Michael, perhaps you could coordinate a brief 30-minute Zoom session on 19 October to review harmonized compliance language and resolve any lingering points ahead of formal manuscript circulation?",Person,Meeting,Qwen32b
e311,Ananya Chatterjee,attends,review harmonized compliance language and resolve any lingering points,"Michael, perhaps you could coordinate a brief 30-minute Zoom session on 19 October to review harmonized compliance language and resolve any lingering points ahead of formal manuscript circulation?",Person,Meeting,Qwen32b
e311,Dr. Michael Bradley,attends,review harmonized compliance language and resolve any lingering points,"Michael, perhaps you could coordinate a brief 30-minute Zoom session on 19 October to review harmonized compliance language and resolve any lingering points ahead of formal manuscript circulation?",Person,Meeting,Qwen32b
e311,Prof. Ramesh Bhatia,attends,review harmonized compliance language and resolve any lingering points,"Michael, perhaps you could coordinate a brief 30-minute Zoom session on 19 October to review harmonized compliance language and resolve any lingering points ahead of formal manuscript circulation?",Person,Meeting,Qwen32b
e608,Full_Draft_JOCCH.docx,hasAuthor,Dr. Ananya Chatterjee,I am pleased to inform you that the integrated draft—“Full_Draft_JOCCH.docx”—has now been uploaded to the shared drive,Paper,Person,Qwen32b
e608,Full_Draft_JOCCH.docx,hasAuthor,Dr. Michael Bradley,I am pleased to inform you that the integrated draft—“Full_Draft_JOCCH.docx”—has now been uploaded to the shared drive,Paper,Person,Qwen32b
e608,Full_Draft_JOCCH.docx,hasAuthor,Sunita Sen,I am pleased to inform you that the integrated draft—“Full_Draft_JOCCH.docx”—has now been uploaded to the shared drive,Paper,Person,Qwen32b
e608,Full_Draft_JOCCH.docx,hasAuthor,Prof. Ramesh Bhatia,I am pleased to inform you that the integrated draft—“Full_Draft_JOCCH.docx”—has now been uploaded to the shared drive,Paper,Person,Qwen32b
e608,Full_Draft_JOCCH.docx,inVenue,JOCCH,"This version incorporates the latest section updates, in-text citation adjustments, and all supplementary file linkages per the JOCCH submission checklist",Paper,Journal,Qwen32b
e608,Sunita Sen,worksOn,review the document,"Please review the document by 23 June as discussed, and annotate any final corrections or clarifications using tracked changes",Person,Task,Qwen32b
e608,Prof. Ramesh Bhatia,worksOn,review the document,"Please review the document by 23 June as discussed, and annotate any final corrections or clarifications using tracked changes",Person,Task,Qwen32b
e608,Dr. Michael Bradley,worksOn,review the document,"Please review the document by 23 June as discussed, and annotate any final corrections or clarifications using tracked changes",Person,Task,Qwen32b
e608,Sunita Sen,worksOn,annotate any final corrections or clarifications using tracked changes,"Please review the document by 23 June as discussed, and annotate any final corrections or clarifications using tracked changes",Person,Task,Qwen32b
e608,Prof. Ramesh Bhatia,worksOn,annotate any final corrections or clarifications using tracked changes,"Please review the document by 23 June as discussed, and annotate any final corrections or clarifications using tracked changes",Person,Task,Qwen32b
e608,Dr. Michael Bradley,worksOn,annotate any final corrections or clarifications using tracked changes,"Please review the document by 23 June as discussed, and annotate any final corrections or clarifications using tracked changes",Person,Task,Qwen32b
e608,Prof. Ramesh Bhatia,worksOn,flag amendments related to institutional acknowledgments,"If Ramesh or Michael has amendments related to institutional acknowledgments, do flag them by tomorrow",Person,Task,Qwen32b
e608,Dr. Michael Bradley,worksOn,flag amendments related to institutional acknowledgments,"If Ramesh or Michael has amendments related to institutional acknowledgments, do flag them by tomorrow",Person,Task,Qwen32b
e608,Dr. Ananya Chatterjee,worksOn,confirm receipt and availability for the Zoom walkthrough,"Please confirm receipt, your availability for the Zoom walkthrough, and any preliminary feedback on the merged draft",Person,Task,Qwen32b
e608,Sunita Sen,worksOn,confirm receipt and availability for the Zoom walkthrough,"Please confirm receipt, your availability for the Zoom walkthrough, and any preliminary feedback on the merged draft",Person,Task,Qwen32b
e608,Prof. Ramesh Bhatia,worksOn,confirm receipt and availability for the Zoom walkthrough,"Please confirm receipt, your availability for the Zoom walkthrough, and any preliminary feedback on the merged draft",Person,Task,Qwen32b
e608,Dr. Michael Bradley,worksOn,confirm receipt and availability for the Zoom walkthrough,"Please confirm receipt, your availability for the Zoom walkthrough, and any preliminary feedback on the merged draft",Person,Task,Qwen32b
e608,Dr. Ananya Chatterjee,attends,"Rapid overview of final draft and supplementary files, Confirmation of author order and compliance statements, Checklist for JOCCH online submission portal, Q&A or concerns prior to upload","I propose a short internal Zoom walkthrough on 24 June at 17:00 IST (09:30 UTC, 02:30 PDT, 10:30 BST)",Person,Meeting,Qwen32b
e608,Sunita Sen,attends,"Rapid overview of final draft and supplementary files, Confirmation of author order and compliance statements, Checklist for JOCCH online submission portal, Q&A or concerns prior to upload","I propose a short internal Zoom walkthrough on 24 June at 17:00 IST (09:30 UTC, 02:30 PDT, 10:30 BST)",Person,Meeting,Qwen32b
e608,Prof. Ramesh Bhatia,attends,"Rapid overview of final draft and supplementary files, Confirmation of author order and compliance statements, Checklist for JOCCH online submission portal, Q&A or concerns prior to upload","I propose a short internal Zoom walkthrough on 24 June at 17:00 IST (09:30 UTC, 02:30 PDT, 10:30 BST)",Person,Meeting,Qwen32b
e608,Dr. Michael Bradley,attends,"Rapid overview of final draft and supplementary files, Confirmation of author order and compliance statements, Checklist for JOCCH online submission portal, Q&A or concerns prior to upload","I propose a short internal Zoom walkthrough on 24 June at 17:00 IST (09:30 UTC, 02:30 PDT, 10:30 BST)",Person,Meeting,Qwen32b
e159,Prof. Ramesh Bhatia,attends,JCDL 2020,I have reviewed the latest instructions from the Organizing Committee and want to summarize our final checklist and confirm logistics to ensure everything proceeds smoothly tomorrow.,Person,Conference,Qwen32b
e159,Dr. Michael Bradley,attends,JCDL 2020,"Dear Michael, Ananya, and Sunita,",Person,Conference,Qwen32b
e159,Dr. Ananya Chatterjee,attends,JCDL 2020,"Dear Michael, Ananya, and Sunita,",Person,Conference,Qwen32b
e159,Sunita Sen,attends,JCDL 2020,"Dear Michael, Ananya, and Sunita,",Person,Conference,Qwen32b
e159,Prof. Ramesh Bhatia,attends,pre-session sound check with the conference technician,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Meeting,Qwen32b
e159,Dr. Michael Bradley,attends,pre-session sound check with the conference technician,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Meeting,Qwen32b
e159,Dr. Ananya Chatterjee,attends,pre-session sound check with the conference technician,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Meeting,Qwen32b
e159,Sunita Sen,attends,pre-session sound check with the conference technician,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Meeting,Qwen32b
e159,Prof. Ramesh Bhatia,worksOn,join official Zoom session,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Task,Qwen32b
e159,Dr. Michael Bradley,worksOn,join official Zoom session,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Task,Qwen32b
e159,Dr. Ananya Chatterjee,worksOn,join official Zoom session,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Task,Qwen32b
e159,Sunita Sen,worksOn,join official Zoom session,Please join the official Zoom session (link provided by the committee) no later than 13:15 UTC for the pre-session sound check with the conference technician.,Person,Task,Qwen32b
