email_id,subject_label,predicate,object_label,evidence_sentence,subject_type,object_type,source_type
e844,Dr. Michael Bradley,attends,"Quick review of reviewer and meta-reviewer recommendations; Progress update on textual and supplementary material revisions (Sunita, Ramesh); Confirmation of Overleaf and code/data repository status; Discussion of preliminary checklist for camera-ready formatting and graphical abstract integration (Michael); Outline of required metadata updates and presenter confirmation documentation; Contingency planning: division of labor to ensure all action items are ready well before the 13 March deadline; Open discussion/questions.",our organizational video call at 14:30 GMT today,Person,Meeting,GptOss
e844,Dr. Ananya Chatterjee,attends,"Quick review of reviewer and meta-reviewer recommendations; Progress update on textual and supplementary material revisions (Sunita, Ramesh); Confirmation of Overleaf and code/data repository status; Discussion of preliminary checklist for camera-ready formatting and graphical abstract integration (Michael); Outline of required metadata updates and presenter confirmation documentation; Contingency planning: division of labor to ensure all action items are ready well before the 13 March deadline; Open discussion/questions.",our organizational video call at 14:30 GMT today,Person,Meeting,GptOss
e844,Sunita Sen,worksOn,textual and supplementary material revisions,"Progress update on textual and supplementary material revisions (Sunita, Ramesh)",Person,Task,GptOss
e844,Prof. Ramesh Bhatia,worksOn,textual and supplementary material revisions,"Progress update on textual and supplementary material revisions (Sunita, Ramesh)",Person,Task,GptOss
e844,Dr. Michael Bradley,worksOn,camera-ready formatting checklist,Discussion of preliminary checklist for camera-ready formatting and graphical abstract integration (per draft ACL2024 guidelines—Michael),Person,Task,GptOss
e84,Domain Adaptation and Evaluation Metrics for Historical NER and Topic Modeling across Multilingual Archives,hasAuthor,Prof. Ramesh Bhatia,"Dear Prof. Bhatia and Co-authors,",Paper,Person,GptOss
e84,SUB-JOCCH-2019-0187,identifies,Domain Adaptation and Evaluation Metrics for Historical NER and Topic Modeling across Multilingual Archives,Submission ID: SUB-JOCCH-2019-0187,SubmissionID,Paper,GptOss
e84,SUB-JOCCH-2019-0187,inVenue,ACM Journal on Computing and Cultural Heritage,ACM Journal on Computing and Cultural Heritage,SubmissionID,Journal,GptOss
e334,ACL 2021 camera-ready submission,hasAuthor,Dr. Michael Bradley,"Dear Sunita, Ramesh, and Ananya,",Paper,Person,GptOss
e334,ACL 2021 camera-ready submission,hasAuthor,Sunita Sen,"Dear Sunita, Ramesh, and Ananya,",Paper,Person,GptOss
e334,ACL 2021 camera-ready submission,hasAuthor,Prof. Ramesh Bhatia,"Dear Sunita, Ramesh, and Ananya,",Paper,Person,GptOss
e334,ACL 2021 camera-ready submission,hasAuthor,Dr. Ananya Chatterjee,"Dear Sunita, Ramesh, and Ananya,",Paper,Person,GptOss
e334,Dr. Michael Bradley,worksOn,compliance review,I have conducted a line-by-line check of the “synthetic instance generation protocol” discussion in both Section 4 and the compliance appendix.,Person,Task,GptOss
e334,Sunita Sen,worksOn,compliance review,"Sunita, I have verified the embargoed data resource URLs and synthetic preview datasets—please confirm once more that the latest repository DOIs you provided are the final versions to appear in both the main text and supplementary materials.",Person,Task,GptOss
e334,Prof. Ramesh Bhatia,worksOn,compliance review,"In response to Ramesh’s request, I have conducted a line-by-line check of the “synthetic instance generation protocol” discussion in both Section 4 and the compliance appendix.",Person,Task,GptOss
e334,Dr. Ananya Chatterjee,worksOn,compliance review,as flagged by Ananya,Person,Task,GptOss
e334,synthetic instance generation protocol,usedFor,compliance review,I have conducted a line-by-line check of the “synthetic instance generation protocol” discussion in both Section 4 and the compliance appendix.,Method,Task,GptOss
e334,synthetic instance generation protocol,uses,Synthetic Preview Datasets,synthetic preview datasets—please confirm once more that the latest repository DOIs you provided are the final versions to appear in both the main text and supplementary materials.,Method,Dataset,GptOss
e334,synthetic instance generation protocol,uses,Embargoed Data Resource URLs,embargoed data resource URLs,Method,Dataset,GptOss
e172,Dr. Michael Bradley,worksOn,prepare compliance summary,"Michael, thank you again for preparing the compliance summary—please flag any points requiring urgent attention before we circulate the repository more widely.",Person,Task,GptOss
e172,Dr. Michael Bradley,worksOn,draft compliance and licensing statement,I propose allocating the final 10 minutes of our meeting to collectively draft a compliance and licensing statement that reflects the above points.,Person,Task,GptOss
e172,Sunita Sen,worksOn,draft compliance and licensing statement,I propose allocating the final 10 minutes of our meeting to collectively draft a compliance and licensing statement that reflects the above points.,Person,Task,GptOss
e172,Dr. Ananya Chatterjee,worksOn,draft compliance and licensing statement,I propose allocating the final 10 minutes of our meeting to collectively draft a compliance and licensing statement that reflects the above points.,Person,Task,GptOss
e508,JCDL bulletin,hasAuthor,Dr. Michael Bradley,"Dear Ananya, Sunita, and Ramesh,",Paper,Person,GptOss
e508,JCDL bulletin,hasAuthor,Dr. Ananya Chatterjee,"Dear Ananya, Sunita, and Ramesh,",Paper,Person,GptOss
e508,JCDL bulletin,hasAuthor,Sunita Sen,"Dear Ananya, Sunita, and Ramesh,",Paper,Person,GptOss
e508,JCDL bulletin,hasAuthor,Prof. Ramesh Bhatia,"Dear Ananya, Sunita, and Ramesh,",Paper,Person,GptOss
e508,JCDL bulletin,inVenue,JCDL,looking forward to seeing our project highlighted in the JCDL program.,Paper,Conference,GptOss
e431,SUB-JOCCH-2022-0362,inVenue,JOCCH,our JOCCH submission (SUB-JOCCH-2022-0362) proceeds through review.,SubmissionID,Conference,GptOss
e431,Dr. Ananya Chatterjee,attends,Embargo Compliance Review; Outreach Materials Coordination; Timeline Alignment and Internal Communication,"**Attendees:** Sunita Sen, Dr. Michael Bradley, Prof. Ramesh Bhatia, Dr. Ananya Chatterjee",Person,Meeting,GptOss
e431,Sunita Sen,attends,Embargo Compliance Review; Outreach Materials Coordination; Timeline Alignment and Internal Communication,"**Attendees:** Sunita Sen, Dr. Michael Bradley, Prof. Ramesh Bhatia, Dr. Ananya Chatterjee",Person,Meeting,GptOss
e431,Dr. Michael Bradley,attends,Embargo Compliance Review; Outreach Materials Coordination; Timeline Alignment and Internal Communication,"**Attendees:** Sunita Sen, Dr. Michael Bradley, Prof. Ramesh Bhatia, Dr. Ananya Chatterjee",Person,Meeting,GptOss
e431,Prof. Ramesh Bhatia,attends,Embargo Compliance Review; Outreach Materials Coordination; Timeline Alignment and Internal Communication,"**Attendees:** Sunita Sen, Dr. Michael Bradley, Prof. Ramesh Bhatia, Dr. Ananya Chatterjee",Person,Meeting,GptOss
e431,Dr. Michael Bradley,worksWith,Zenodo dataset,"- Michael confirmed successful embargo activation for both the Zenodo dataset and GitHub supplement, with reviewer-only secure access via private tokens and visible embargo notification (as previously circulated).",Person,Dataset,GptOss
e431,Dr. Michael Bradley,worksWith,GitHub supplement,"- Michael confirmed successful embargo activation for both the Zenodo dataset and GitHub supplement, with reviewer-only secure access via private tokens and visible embargo notification (as previously circulated).",Person,Dataset,GptOss
e431,Zenodo dataset,usedFor,Embargo Compliance Review,"- Michael confirmed successful embargo activation for both the Zenodo dataset and GitHub supplement, with reviewer-only secure access via private tokens and visible embargo notification (as previously circulated).",Dataset,Task,GptOss
e431,GitHub supplement,usedFor,Embargo Compliance Review,"- Michael confirmed successful embargo activation for both the Zenodo dataset and GitHub supplement, with reviewer-only secure access via private tokens and visible embargo notification (as previously circulated).",Dataset,Task,GptOss
e431,Dr. Michael Bradley,worksOn,Embargo Compliance Review,"- Michael confirmed successful embargo activation for both the Zenodo dataset and GitHub supplement, with reviewer-only secure access via private tokens and visible embargo notification (as previously circulated).",Person,Task,GptOss
e431,Dr. Michael Bradley,worksOn,Outreach Materials Coordination,- Michael will review for accuracy and adapt embargo language as necessary for external audiences.,Person,Task,GptOss
e431,Dr. Ananya Chatterjee,worksOn,Outreach Materials Coordination,"- Sunita and I finalized our division of labor: I will draft the departmental/research-focused summary by 18 September, while Sunita will shape the general audience release; both versions will reside in the new shared folder for iterative feedback.",Person,Task,GptOss
e431,Sunita Sen,worksOn,Outreach Materials Coordination,"- Sunita and I finalized our division of labor: I will draft the departmental/research-focused summary by 18 September, while Sunita will shape the general audience release; both versions will reside in the new shared folder for iterative feedback.",Person,Task,GptOss
e431,Prof. Ramesh Bhatia,worksOn,Timeline Alignment and Internal Communication,"- A biweekly internal email check-in was scheduled; Ananya will circulate reminders. If reviewer feedback is received, an immediate group discussion will be convened.",Person,Task,GptOss
e431,Prof. Ramesh Bhatia,worksOn,Embargo Compliance Review,"- Prof. Bhatia advised logging embargo confirmation in the IACS data tracker, which Michael completed, and sharing embargo compliance language with the JOCCH editorial office if requested.",Person,Task,GptOss
e914,technical note,hasAuthor,Dr. Michael Bradley,Sunita’s proposed structure—…was unanimously endorsed as the working template.,Paper,Person,GptOss
e914,technical note,hasAuthor,Dr. Ananya Chatterjee,Ananya will circulate tracked‑changes edits and minor rewording suggestions for Section 2 by 17 September.,Paper,Person,GptOss
e914,technical note,hasAuthor,Prof. Ramesh Bhatia,"Ramesh has uploaded (and confirmed group access to) the legal correspondence templates, MOU summary, and January 2024 compliance negotiation vignette.",Paper,Person,GptOss
e914,technical note,hasAuthor,Dr. Michael Bradley,"Michael (myself) to upload finalized workflow diagrams, annotated with “pitfall nodes,” by 18 September.",Paper,Person,GptOss
e914,Dr. Michael Bradley,worksOn,Technical Note Outline,Sunita’s proposed structure—…was unanimously endorsed as the working template.,Person,Task,GptOss
e914,Dr. Ananya Chatterjee,worksOn,Section 2 editing,Ananya will circulate tracked‑changes edits and minor rewording suggestions for Section 2 by 17 September.,Person,Task,GptOss
e914,Dr. Michael Bradley,worksOn,Workflow diagram upload,"Michael (myself) to upload finalized workflow diagrams, annotated with “pitfall nodes,” by 18 September.",Person,Task,GptOss
e914,Prof. Ramesh Bhatia,worksOn,Template integration,"Ramesh has uploaded (and confirmed group access to) the legal correspondence templates, MOU summary, and January 2024 compliance negotiation vignette.",Person,Task,GptOss
e914,Dr. Michael Bradley,worksOn,Flyer review,"Ananya and Sunita to review draft event flyer and pursue dissemination in Oxford/IACS DH mailing lists, respectively.",Person,Task,GptOss
e914,Dr. Ananya Chatterjee,worksOn,Flyer review,"Ananya and Sunita to review draft event flyer and pursue dissemination in Oxford/IACS DH mailing lists, respectively.",Person,Task,GptOss
e914,Dr. Michael Bradley,worksOn,Q&A survey setup,Michael to set up Stanford Zoom registration and share meeting link and Google survey for Q&A theme crowdsourcing by 18 September.,Person,Task,GptOss
e914,Dr. Michael Bradley,attends,Seminar session,"Preferred session slot: consensus for 20 September, 18:00–20:00 IST (07:30–09:30 PDT, 14:30–16:30 BST).",Person,Meeting,GptOss
e914,Dr. Ananya Chatterjee,attends,Seminar session,"Preferred session slot: consensus for 20 September, 18:00–20:00 IST (07:30–09:30 PDT, 14:30–16:30 BST).",Person,Meeting,GptOss
e914,Prof. Ramesh Bhatia,attends,Seminar session,"Preferred session slot: consensus for 20 September, 18:00–20:00 IST (07:30–09:30 PDT, 14:30–16:30 BST).",Person,Meeting,GptOss
e914,Dr. Michael Bradley,attends,Follow-up call,"Next group check‑in: brief follow‑up call to be scheduled for 21 September, 16:00–16:45 IST (pending confirmation).",Person,Meeting,GptOss
e914,Dr. Ananya Chatterjee,attends,Follow-up call,"Next group check‑in: brief follow‑up call to be scheduled for 21 September, 16:00–16:45 IST (pending confirmation).",Person,Meeting,GptOss
e914,Prof. Ramesh Bhatia,attends,Follow-up call,"Next group check‑in: brief follow‑up call to be scheduled for 21 September, 16:00–16:45 IST (pending confirmation).",Person,Meeting,GptOss
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Prof. Ramesh Bhatia,"Dear Ananya, Sunita, and Michael,",Paper,Person,GptOss
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Dr. Ananya Chatterjee,"Dear Ananya, Sunita, and Michael,",Paper,Person,GptOss
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Sunita Sen,"Dear Ananya, Sunita, and Michael,",Paper,Person,GptOss
e817,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,hasAuthor,Dr. Michael Bradley,"Dear Ananya, Sunita, and Michael,",Paper,Person,GptOss
e817,SUB-ACL-2023-0321,identifies,Transnational NLP Reflection Memo: Protocol Harmonization and Compliance Lessons from Multinational Historical NLP Consortia,the attached confirmation from the ACL system indicates that our submission has been assigned Submission ID: SUB-ACL-2023-0321.,SubmissionID,Paper,GptOss
e817,SUB-ACL-2023-0321,inVenue,ACL,our reflection memo ... has been officially submitted to ACL for review.,SubmissionID,Conference,GptOss
e817,SUB-ACL-2023-0321,movesTo,2022-10-22,our reflection memo ... has been officially submitted to ACL for review.,SubmissionID,PaperStatus,GptOss
e436,Prof. Ramesh Bhatia,attends,Approval of final outreach materials and scheduling release upon JOCCH’s next editorial update; Procedures for monitoring embargo compliance and managing media queries; Planning for follow-up communications pending reviewer decision on SUB-JOCCH-2022-0362,26 September call (15:30 IST / 11:00 BST),Person,Meeting,GptOss
e436,Dr. Ananya Chatterjee,attends,Approval of final outreach materials and scheduling release upon JOCCH’s next editorial update; Procedures for monitoring embargo compliance and managing media queries; Planning for follow-up communications pending reviewer decision on SUB-JOCCH-2022-0362,26 September call (15:30 IST / 11:00 BST),Person,Meeting,GptOss
e436,Sunita Sen,attends,Approval of final outreach materials and scheduling release upon JOCCH’s next editorial update; Procedures for monitoring embargo compliance and managing media queries; Planning for follow-up communications pending reviewer decision on SUB-JOCCH-2022-0362,26 September call (15:30 IST / 11:0 BST),Person,Meeting,GptOss
e436,Dr. Michael Bradley,attends,Approval of final outreach materials and scheduling release upon JOCCH’s next editorial update; Procedures for monitoring embargo compliance and managing media queries; Planning for follow-up communications pending reviewer decision on SUB-JOCCH-2022-0362,26 September call (15:30 IST / 11:00 BST),Person,Meeting,GptOss
e436,Dr. Michael Bradley,worksOn,review and accept (or edit further) the tracked changes by 22 September,"Michael’s points on harmonizing embargo language and emphasizing responsible stewardship are well taken—I have suggested minor edits (tracked in the shared folder) to clarify: (a) the rationale behind temporary data withholding, (b) the conditions for reviewer-only access, and (c) our joint commitment to public release post-publication or embargo expiry.",Person,Task,GptOss
e436,Dr. Ananya Chatterjee,worksOn,review and accept (or edit further) the tracked changes by 22 September,"Michael’s points on harmonizing embargo language and emphasizing responsible stewardship are well taken—I have suggested minor edits (tracked in the shared folder) to clarify: (a) the rationale behind temporary data withholding, (b) the conditions for reviewer-only access, and (c) our joint commitment to public release post-publication or embargo expiry.",Person,Task,GptOss
e436,Sunita Sen,worksOn,review and accept (or edit further) the tracked changes by 22 September,"Michael’s points on harmonizing embargo language and emphasizing responsible stewardship are well taken—I have suggested minor edits (tracked in the shared folder) to clarify: (a) the rationale behind temporary data withholding, (b) the conditions for reviewer-only access, and (c) our joint commitment to public release post-publication or embargo expiry.",Person,Task,GptOss
e436,Prof. Ramesh Bhatia,worksOn,finalize both versions for clearance with institutional press and outreach offices,after which I will finalize both versions for clearance with the respective institutional press and outreach offices.,Person,Task,GptOss
e436,SUB-JOCCH-2022-0362,inVenue,JOCCH,Planning for follow-up communications pending reviewer decision on SUB-JOCCH-2022-0362,SubmissionID,Journal,GptOss
e235,JOCCH manuscript,hasAuthor,Sunita Sen,everyone’s contributions to reaching this stage,Paper,Person,GptOss
e235,JOCCH manuscript,hasAuthor,Dr. Ananya Chatterjee,everyone’s contributions to reaching this stage,Paper,Person,GptOss
e235,JOCCH manuscript,hasAuthor,Dr. Michael Bradley,everyone’s contributions to reaching this stage,Paper,Person,GptOss
e235,JOCCH manuscript,hasAuthor,Prof. Ramesh Bhatia,everyone’s contributions to reaching this stage,Paper,Person,GptOss
e235,SUB-JOCCH-2020-0047,identifies,JOCCH manuscript,conditional acceptance of our JOCCH manuscript (SUB-JOCCH-2020-0047),SubmissionID,Paper,GptOss
e871,Prof. Ramesh Bhatia,attends,"possible timelines, outreach plans, targeted digital humanities stakeholders",I confirm my availability for the planning meeting on 24 April at 16:00 GMT,Person,Meeting,GptOss
e871,Dr. Ananya Chatterjee,attends,"possible timelines, outreach plans, targeted digital humanities stakeholders",I confirm my availability for the planning meeting on 24 April at 16:00 GMT,Person,Meeting,GptOss
e871,Dr. Michael Bradley,attends,"possible timelines, outreach plans, targeted digital humanities stakeholders",I confirm my availability for the planning meeting on 24 April at 16:00 GMT,Person,Meeting,GptOss
e871,Sunita Sen,attends,"possible timelines, outreach plans, targeted digital humanities stakeholders",I confirm my availability for the planning meeting on 24 April at 16:00 GMT,Person,Meeting,GptOss
e871,Dr. Ananya Chatterjee,worksOn,longitudinal normalization experiments,"Ananya, your willingness to prepare material on normalization workflows and agreement statistics is much appreciated.",Person,Task,GptOss
e871,Dr. Ananya Chatterjee,worksOn,inter-annotator agreement analysis,"Ananya, your willingness to prepare material on normalization workflows and agreement statistics is much appreciated.",Person,Task,GptOss
e871,Dr. Michael Bradley,worksOn,dataset publication planning,"Michael, your outline regarding dataset publication venues (including CLARIN and Zenodo) is timely; perhaps you could circulate a preliminary comparison table in advance of the meeting?",Person,Task,GptOss
e871,Sunita Sen,worksOn,annotation protocol development,"Sunita, could you share any additional annotation logs or metadata that might enrich these sections?",Person,Task,GptOss
e871,Dr. Ananya Chatterjee,worksWith,normalization workflow,"Ananya, your willingness to prepare material on normalization workflows and agreement statistics is much appreciated.",Person,Method,GptOss
e871,Dr. Ananya Chatterjee,worksWith,agreement statistics,"Ananya, your willingness to prepare material on normalization workflows and agreement statistics is much appreciated.",Person,Method,GptOss
e871,Dr. Michael Bradley,worksWith,CLARIN,"Michael, your outline regarding dataset publication venues (including CLARIN and Zenodo) is timely; perhaps you could circulate a preliminary comparison table in advance of the meeting?",Person,Dataset,GptOss
e871,Dr. Michael Bradley,worksWith,Zenodo,"Michael, your outline regarding dataset publication venues (including CLARIN and Zenodo) is timely; perhaps you could circulate a preliminary comparison table in advance of the meeting?",Person,Dataset,GptOss
e871,normalization workflow,usedFor,longitudinal normalization experiments,"Ananya, your willingness to prepare material on normalization workflows and agreement statistics is much appreciated.",Method,Task,GptOss
e871,agreement statistics,usedFor,inter-annotator agreement analysis,"Ananya, your willingness to prepare material on normalization workflows and agreement statistics is much appreciated.",Method,Task,GptOss
e871,CLARIN,usedFor,dataset publication planning,"Michael, your outline regarding dataset publication venues (including CLARIN and Zenodo) is timely; perhaps you could circulate a preliminary comparison table in advance of the meeting?",Dataset,Task,GptOss
e871,Zenodo,usedFor,dataset publication planning,"Michael, your outline regarding dataset publication venues (including CLARIN and Zenodo) is timely; perhaps you could circulate a preliminary comparison table in advance of the meeting?",Dataset,Task,GptOss
e190,"Cross-Institutional Methods for NLP on Historical Data: Dataset Profiling, Transfer Approaches, and Compliance.",hasAuthor,Prof. Ramesh Bhatia,"Dear Prof. Bhatia and Authors,",Paper,Person,GptOss
e190,SUB-JOCCH-2020-0047,identifies,"Cross-Institutional Methods for NLP on Historical Data: Dataset Profiling, Transfer Approaches, and Compliance.","manuscript entitled “Cross-Institutional Methods for NLP on Historical Data: Dataset Profiling, Transfer Approaches, and Compliance.”",SubmissionID,Paper,GptOss
e190,SUB-JOCCH-2020-0047,inVenue,ACM Journal on Computing and Cultural Heritage,submission to the ACM Journal on Computing and Cultural Heritage (JOCCH).,SubmissionID,Journal,GptOss
e190,Prof. Ramesh Bhatia,worksOn,"Cross-Institutional Methods for NLP on Historical Data: Dataset Profiling, Transfer Approaches, and Compliance.","your manuscript entitled “Cross-Institutional Methods for NLP on Historical Data: Dataset Profiling, Transfer Approaches, and Compliance.”",Person,Paper,GptOss
e477,SUB-JCDL-2022-0432,identifies,Cross-Institutional Protocols for Metadata and Embargo: An Integrated FAQ Annex,"""your submission to JCDL 2022 entitled “Cross-Institutional Protocols for Metadata and Embargo: An Integrated FAQ Annex” (Submission ID: SUB-JCDL-2022-0432) has been accepted with minor revisions""",SubmissionID,Paper,GptOss
e477,SUB-JCDL-2022-0432,inVenue,JCDL 2022,"""your submission to JCDL 2022 entitled “Cross-Institutional Protocols for Metadata and Embargo: An Integrated FAQ Annex” (Submission ID: SUB-JCDL-2022-0432) has been accepted with minor revisions""",SubmissionID,Conference,GptOss
e477,SUB-JCDL-2022-0432,movesTo,Unknown Status,"""your submission to JCDL 2022 entitled “Cross-Institutional Protocols for Metadata and Embargo: An Integrated FAQ Annex” (Submission ID: SUB-JCDL-2022-0432) has been accepted with minor revisions""",SubmissionID,PaperStatus,GptOss
e272,Dr. Michael Bradley,worksWith,sequence labeling,Please review the new demo visualization on sequence labelling for noisy historical OCR,Person,Method,GptOss
e272,Dr. Michael Bradley,worksOn,noisy historical OCR,I plan one final pass on my narrative/slide transitions on 2 September as per your schedule.,Person,Task,GptOss
e272,Sunita Sen,worksWith,South Asian dataset,"Thanks, Ananya and Ramesh, for aligning on the structure and cross-referencing your South Asian and European datasets.",Person,Dataset,GptOss
e272,Sunita Sen,worksWith,European dataset,"Thanks, Ananya and Ramesh, for aligning on the structure and cross-referencing your South Asian and European datasets.",Person,Dataset,GptOss
e272,Dr. Ananya Chatterjee,worksWith,South Asian dataset,"Thanks, Ananya and Ramesh, for aligning on the structure and cross-referencing your South Asian and European datasets.",Person,Dataset,GptOss
e272,Dr. Ananya Chatterjee,worksWith,European dataset,"Thanks, Ananya and Ramesh, for aligning on the structure and cross-referencing your South Asian and European datasets.",Person,Dataset,GptOss
e272,Prof. Ramesh Bhatia,worksWith,South Asian dataset,"Thanks, Ananya and Ramesh, for aligning on the structure and cross-referencing your South Asian and European datasets.",Person,Dataset,GptOss
e272,Prof. Ramesh Bhatia,worksWith,European dataset,"Thanks, Ananya and Ramesh, for aligning on the structure and cross-referencing your South Asian and European datasets.",Person,Dataset,GptOss
e272,sequence labeling,usedFor,noisy historical OCR,Please review the new demo visualization on sequence labelling for noisy historical OCR,Method,Task,GptOss
e272,South Asian dataset,usedFor,noisy historical OCR,Please review the new demo visualization on sequence labelling for noisy historical OCR,Dataset,Task,GptOss
e272,European dataset,usedFor,noisy historical OCR,Please review the new demo visualization on sequence labelling for noisy historical OCR,Dataset,Task,GptOss
e272,sequence labeling,uses,South Asian dataset,Please review the new demo visualization on sequence labelling for noisy historical OCR,Method,Dataset,GptOss
e272,sequence labeling,uses,European dataset,Please review the new demo visualization on sequence labelling for noisy historical OCR,Method,Dataset,GptOss
e272,Dr. Michael Bradley,attends,full trial run,Looking forward to seeing everyone on 5th September for the full trial run,Person,Meeting,GptOss
e272,Sunita Sen,attends,full trial run,Looking forward to seeing everyone on 5th September for the full trial run,Person,Meeting,GptOss
e272,Dr. Ananya Chatterjee,attends,full trial run,Looking forward to seeing everyone on 5th September for the full trial run,Person,Meeting,GptOss
e272,Prof. Ramesh Bhatia,attends,full trial run,Looking forward to seeing everyone on 5th September for the full trial run,Person,Meeting,GptOss
e272,Dr. Michael Bradley,attends,final pass on narrative/slide transitions,I plan one final pass on my narrative/slide transitions on 2 September as per your schedule.,Person,Meeting,GptOss
e724,Dr. Michael Bradley,attends,syncronization call,I am pleased to confirm my attendance at the Zoom session scheduled for 15:00 BST/07:00 PDT.,Person,Meeting,GptOss
e724,Dr. Ananya Chatterjee,attends,syncronization call,I am pleased to confirm my attendance at the Zoom session scheduled for 15:00 BST/07:00 PDT.,Person,Meeting,GptOss
e724,Sunita Sen,attends,syncronization call,I am pleased to confirm my attendance at the Zoom session scheduled for 15:00 BST/07:00 PDT.,Person,Meeting,GptOss
e724,Prof. Ramesh Bhatia,attends,syncronization call,I am pleased to confirm my attendance at the Zoom session scheduled for 15:00 BST/07:00 PDT.,Person,Meeting,GptOss
e724,Dr. Michael Bradley,worksOn,error analysis,I have begun fleshing out the “Error Analysis” subsection within the Overleaf project.,Person,Task,GptOss
e724,Dr. Michael Bradley,worksOn,Evaluative Methodology,I have begun fleshing out the “Evaluative Methodology” subsection within the Overleaf project.,Person,Task,GptOss
e724,Dr. Ananya Chatterjee,worksOn,Annotation guidelines appendix,"Ananya, I appreciate your harmonized subheading draft; aligning our sections’ structure will certainly enhance coherence. I also support your suggestion for co-developing the annotation guidelines appendix.",Person,Task,GptOss
e724,Sunita Sen,worksOn,Annotation guidelines appendix,"Ananya, I appreciate your harmonized subheading draft; aligning our sections’ structure will certainly enhance coherence. I also support your suggestion for co-developing the annotation guidelines appendix.",Person,Task,GptOss
e888,Sunita Sen,attends,final coordination call; candidate cover letter discussion for JOCCH submission,"I am pleased to confirm my attendance for the meeting today, 16:00–17:00 IST.",Person,Meeting,GptOss
e888,Dr. Ananya Chatterjee,attends,final coordination call; candidate cover letter discussion for JOCCH submission,"Dear Ananya, Ramesh, and Michael,",Person,Meeting,GptOss
e888,Prof. Ramesh Bhatia,attends,final coordination call; candidate cover letter discussion for JOCCH submission,"Dear Ananya, Ramesh, and Michael,",Person,Meeting,GptOss
e888,Dr. Michael Bradley,attends,final coordination call; candidate cover letter discussion for JOCCH submission,"Dear Ananya, Ramesh, and Michael,",Person,Meeting,GptOss
e120,Dr. Michael Bradley,worksWith,reproducibility framework,I will focus my contribution on outlining the reproducibility framework we developed,Person,Method,GptOss
e120,Dr. Michael Bradley,worksWith,metadata capture,Comprehensive metadata capture and version control for evolving historical corpora.,Person,Method,GptOss
e120,Dr. Michael Bradley,worksWith,version control,Comprehensive metadata capture and version control for evolving historical corpora.,Person,Method,GptOss
e120,Dr. Michael Bradley,worksWith,documentation templates,"Standardized documentation templates that facilitate both internal handoffs and external audits (e.g., for journal reviewers or open data repositories).",Person,Method,GptOss
e120,Dr. Michael Bradley,worksWith,provenance tracking,Lessons learned regarding automating provenance tracking across text normalization and alignment pipelines.,Person,Method,GptOss
e120,Dr. Michael Bradley,worksWith,text normalization,Lessons learned regarding automating provenance tracking across text normalization and alignment pipelines.,Person,Method,GptOss
e120,Dr. Michael Bradley,worksWith,alignment pipelines,Lessons learned regarding automating provenance tracking across text normalization and alignment pipelines.,Person,Method,GptOss
e120,Dr. Michael Bradley,attends,consolidation call,"For the consolidation call, I am generally available for a 30–45 minute Google Meet session within 4–8 April. My preference would be for 6 or 7 April, early afternoon UK time.",Person,Meeting,GptOss
e120,Sunita Sen,attends,consolidation call,"For the consolidation call, I am generally available for a 30–45 minute Google Meet session within 4–8 April. My preference would be for 6 or 7 April, early afternoon UK time.",Person,Meeting,GptOss
e120,Dr. Ananya Chatterjee,attends,consolidation call,"For the consolidation call, I am generally available for a 30–45 minute Google Meet session within 4–8 April. My preference would be for 6 or 7 April, early afternoon UK time.",Person,Meeting,GptOss
e120,Prof. Ramesh Bhatia,attends,consolidation call,"For the consolidation call, I am generally available for a 30–45 minute Google Meet session within 4–8 April. My preference would be for 6 or 7 April, early afternoon UK time.",Person,Meeting,GptOss
e120,metadata capture,uses,historical corpora,Comprehensive metadata capture and version control for evolving historical corpora.,Method,Dataset,GptOss
e120,version control,uses,historical corpora,Comprehensive metadata capture and version control for evolving historical corpora.,Method,Dataset,GptOss
e120,text normalization,uses,historical corpora,Lessons learned regarding automating provenance tracking across text normalization and alignment pipelines.,Method,Dataset,GptOss
e120,alignment pipelines,uses,historical corpora,Lessons learned regarding automating provenance tracking across text normalization and alignment pipelines.,Method,Dataset,GptOss
e473,FAQ annex,hasAuthor,Dr. Ananya Chatterjee,"Dear Sunita, Ramesh, and Michael,",Paper,Person,GptOss
e473,FAQ annex,hasAuthor,Sunita Sen,"Dear Sunita, Ramesh, and Michael,",Paper,Person,GptOss
e473,FAQ annex,hasAuthor,Prof. Ramesh Bhatia,"Dear Sunita, Ramesh, and Michael,",Paper,Person,GptOss
e473,FAQ annex,hasAuthor,Dr. Michael Bradley,"Dear Sunita, Ramesh, and Michael,",Paper,Person,GptOss
